DAYS,DATE,FGOR,FGPR,FOPR,FWPR,WBHP:INJE1,WBHP:PRODU2,WBHP:PRODU3,WBHP:PRODU4,WBHP:PRODU5,WBHP:PRODU6,WBHP:PRODU7,WBHP:PRODU8,WBHP:PRODU9,WBHP:PRODU10,WBHP:PRODU11,WBHP:PRODU12,WBHP:PRODU13,WBHP:PRODU14,WBHP:PRODU15,WBHP:PRODU16,WBHP:PRODU17,WBHP:PRODU18,WBHP:PRODU19,WBHP:PRODU20,WBHP:PRODU21,WBHP:PRODU22,WBHP:PRODU23,WBHP:PRODU24,WBHP:PRODU25,WBHP:PRODU26,WGIR:INJE1,WGIR:PRODU2,WGIR:PRODU3,WGIR:PRODU4,WGIR:PRODU5,WGIR:PRODU6,WGIR:PRODU7,WGIR:PRODU8,WGIR:PRODU9,WGIR:PRODU10,WGIR:PRODU11,WGIR:PRODU12,WGIR:PRODU13,WGIR:PRODU14,WGIR:PRODU15,WGIR:PRODU16,WGIR:PRODU17,WGIR:PRODU18,WGIR:PRODU19,WGIR:PRODU20,WGIR:PRODU21,WGIR:PRODU22,WGIR:PRODU23,WGIR:PRODU24,WGIR:PRODU25,WGIR:PRODU26,WGPR:INJE1,WGPR:PRODU2,WGPR:PRODU3,WGPR:PRODU4,WGPR:PRODU5,WGPR:PRODU6,WGPR:PRODU7,WGPR:PRODU8,WGPR:PRODU9,WGPR:PRODU10,WGPR:PRODU11,WGPR:PRODU12,WGPR:PRODU13,WGPR:PRODU14,WGPR:PRODU15,WGPR:PRODU16,WGPR:PRODU17,WGPR:PRODU18,WGPR:PRODU19,WGPR:PRODU20,WGPR:PRODU21,WGPR:PRODU22,WGPR:PRODU23,WGPR:PRODU24,WGPR:PRODU25,WGPR:PRODU26,WGPT:INJE1,WGPT:PRODU2,WGPT:PRODU3,WGPT:PRODU4,WGPT:PRODU5,WGPT:PRODU6,WGPT:PRODU7,WGPT:PRODU8,WGPT:PRODU9,WGPT:PRODU10,WGPT:PRODU11,WGPT:PRODU12,WGPT:PRODU13,WGPT:PRODU14,WGPT:PRODU15,WGPT:PRODU16,WGPT:PRODU17,WGPT:PRODU18,WGPT:PRODU19,WGPT:PRODU20,WGPT:PRODU21,WGPT:PRODU22,WGPT:PRODU23,WGPT:PRODU24,WGPT:PRODU25,WGPT:PRODU26,WOIR:INJE1,WOIR:PRODU2,WOIR:PRODU3,WOIR:PRODU4,WOIR:PRODU5,WOIR:PRODU6,WOIR:PRODU7,WOIR:PRODU8,WOIR:PRODU9,WOIR:PRODU10,WOIR:PRODU11,WOIR:PRODU12,WOIR:PRODU13,WOIR:PRODU14,WOIR:PRODU15,WOIR:PRODU16,WOIR:PRODU17,WOIR:PRODU18,WOIR:PRODU19,WOIR:PRODU20,WOIR:PRODU21,WOIR:PRODU22,WOIR:PRODU23,WOIR:PRODU24,WOIR:PRODU25,WOIR:PRODU26,WOPR:INJE1,WOPR:PRODU2,WOPR:PRODU3,WOPR:PRODU4,WOPR:PRODU5,WOPR:PRODU6,WOPR:PRODU7,WOPR:PRODU8,WOPR:PRODU9,WOPR:PRODU10,WOPR:PRODU11,WOPR:PRODU12,WOPR:PRODU13,WOPR:PRODU14,WOPR:PRODU15,WOPR:PRODU16,WOPR:PRODU17,WOPR:PRODU18,WOPR:PRODU19,WOPR:PRODU20,WOPR:PRODU21,WOPR:PRODU22,WOPR:PRODU23,WOPR:PRODU24,WOPR:PRODU25,WOPR:PRODU26,WOPT:INJE1,WOPT:PRODU2,WOPT:PRODU3,WOPT:PRODU4,WOPT:PRODU5,WOPT:PRODU6,WOPT:PRODU7,WOPT:PRODU8,WOPT:PRODU9,WOPT:PRODU10,WOPT:PRODU11,WOPT:PRODU12,WOPT:PRODU13,WOPT:PRODU14,WOPT:PRODU15,WOPT:PRODU16,WOPT:PRODU17,WOPT:PRODU18,WOPT:PRODU19,WOPT:PRODU20,WOPT:PRODU21,WOPT:PRODU22,WOPT:PRODU23,WOPT:PRODU24,WOPT:PRODU25,WOPT:PRODU26,WWIR:INJE1,WWIR:PRODU2,WWIR:PRODU3,WWIR:PRODU4,WWIR:PRODU5,WWIR:PRODU6,WWIR:PRODU7,WWIR:PRODU8,WWIR:PRODU9,WWIR:PRODU10,WWIR:PRODU11,WWIR:PRODU12,WWIR:PRODU13,WWIR:PRODU14,WWIR:PRODU15,WWIR:PRODU16,WWIR:PRODU17,WWIR:PRODU18,WWIR:PRODU19,WWIR:PRODU20,WWIR:PRODU21,WWIR:PRODU22,WWIR:PRODU23,WWIR:PRODU24,WWIR:PRODU25,WWIR:PRODU26,WWPR:INJE1,WWPR:PRODU2,WWPR:PRODU3,WWPR:PRODU4,WWPR:PRODU5,WWPR:PRODU6,WWPR:PRODU7,WWPR:PRODU8,WWPR:PRODU9,WWPR:PRODU10,WWPR:PRODU11,WWPR:PRODU12,WWPR:PRODU13,WWPR:PRODU14,WWPR:PRODU15,WWPR:PRODU16,WWPR:PRODU17,WWPR:PRODU18,WWPR:PRODU19,WWPR:PRODU20,WWPR:PRODU21,WWPR:PRODU22,WWPR:PRODU23,WWPR:PRODU24,WWPR:PRODU25,WWPR:PRODU26,WWPT:INJE1,WWPT:PRODU2,WWPT:PRODU3,WWPT:PRODU4,WWPT:PRODU5,WWPT:PRODU6,WWPT:PRODU7,WWPT:PRODU8,WWPT:PRODU9,WWPT:PRODU10,WWPT:PRODU11,WWPT:PRODU12,WWPT:PRODU13,WWPT:PRODU14,WWPT:PRODU15,WWPT:PRODU16,WWPT:PRODU17,WWPT:PRODU18,WWPT:PRODU19,WWPT:PRODU20,WWPT:PRODU21,WWPT:PRODU22,WWPT:PRODU23,WWPT:PRODU24,WWPT:PRODU25,WWPT:PRODU26
 230.00,19-Aug-2015,658.405,113752,30771.4,2031.06,4000,1168.04,1269.42,2192.19,1778.27,1000,1883.71,2183.65,1000,2135.11,1000,1000,1630.47,2334.26,1970.13,1000,1743.81,1884.42,1797.66,1068.52,1000,1000,1000,2391,1701.09,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,8286.61,6872.23,3778.65,5539.29,5094.58,7197.9,5950.45,1845.61,5151.43,2565.51,3956.97,5794.44,8336.02,3721.87,2552.51,5686.28,5227.87,6391.59,6666.37,1551.36,2574.34,693.403,3372.11,4478.62,465.636,-0,1.05599e+06,968830,610139,798226,762262,879249,815326,454727,772248,625387,743710,778043,1.11005e+06,652252,614471,754618,817433,888282,929553,390688,648691,196076,583259,733587,139791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1500,1500,1500,1500,1389.85,1500,1500,605.546,1500,1057.07,1242.2,1500,1500,1500,734.451,1500,1500,1500,1500,443.291,807.118,280.861,1500,1500,211.011,-0,345000,345000,345000,345000,343710,345000,345000,259677,345000,337139,339170,345000,345000,345000,286822,345000,345000,345000,345000,167273,287272,120245,345000,345000,89416.9,1028.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0.024302,0.0778935,0.0587899,0.300214,-0,0.0224477,38.5275,0.0793255,0.971727,0.182855,-0,0.0213937,0.0735937,31.9233,1617.65,0.0898498,0.296216,-0,0.00613356,155.108,134.284,0.443749,0.0472951,50.8646,-0,-0,4.10024,14.6712,10.4303,50.3366,-0,3.8326,3847.77,14.5228,87.2798,10.7186,-0,3.55435,14.2587,3437.44,154398,16.3796,44.3121,-0,1.79944,13837.2,17481.3,67.0943,9.04081,5857.77
 240.00,29-Aug-2015,676.823,114912,30239.3,2143.65,4000,1082.91,1193.19,2139.72,1716.41,1000,1813.6,2133.1,1000,2097.41,1000,1000,1561.67,2291.49,1926.51,1000,1673.23,1828.65,1736.59,1001.02,1000,1000,1000,2352.58,1653.9,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,8678.37,7069.32,3885.71,5688.03,4917.88,7545.39,6081.81,1835.04,5180.18,2112.87,3524.05,6076.99,8349.32,3732.5,2458.5,5873.22,5300.15,6540.09,6861.81,1519,2517.33,688.377,3438.13,4581.29,456.472,-0,1.14277e+06,1.03952e+06,648996,855106,811441,954702,876144,473077,824050,646516,778951,838813,1.19354e+06,689577,639056,813350,870435,953683,998171,405878,673864,202959,617640,779400,144356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1500,1500,1500,1500,1308.88,1500,1500,580.336,1500,869.03,1102.12,1500,1500,1500,697.709,1500,1500,1500,1500,427.365,777.396,271.54,1500,1500,204.96,-0,360000,360000,360000,360000,356798,360000,360000,265481,360000,345830,350191,360000,360000,360000,293799,360000,360000,360000,360000,171546,295046,122960,360000,360000,91466.5,1043.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1.41956e-07,0.0249408,0.0793252,0.0600772,0.290697,-0,0.0228867,42.9458,0.0798576,1.0839,0.354646,-0,0.021626,0.0742302,31.0292,1715.4,0.0913846,0.305939,-0,0.00598381,159.633,137.801,0.462229,0.0480419,53.8359,-0,1.41956e-06,4.34965,15.4645,11.0311,53.2436,-0,4.06147,4277.23,15.3213,98.1188,14.2651,-0,3.77061,15.001,3747.73,171552,17.2934,47.3715,-0,1.85928,15433.6,18859.3,71.7166,9.52123,6396.13
 250.00,08-Sep-2015,692.847,115300,29639.8,2251.58,4000,1000,1118.88,2088.61,1656.22,1000,1744.67,2086.51,1000,2064.74,1000,1000,1496.38,2252.91,1886.96,1000,1605.59,1775.86,1679.94,1000,1000,1000,1000,2314.1,1605.7,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,9061.52,7261.39,3992.18,5827.19,4747.71,7872.73,6147.77,1821.48,5138.46,1661.86,3009.17,6344.09,8267.25,3730.25,2360.49,6048.45,5360.9,6654.11,6689.91,1483.05,2472.21,688.254,3512.42,4698.95,448.654,-0,1.23338e+06,1.11214e+06,688918,913378,858918,1.03343e+06,937621,491292,875434,663135,809043,902254,1.27622e+06,726880,662661,873834,924044,1.02022e+06,1.06507e+06,420709,698587,209842,652764,826390,148842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1497.75,1500,1500,1500,1235.2,1500,1500,556.894,1500,677.96,942.792,1500,1500,1500,665.255,1500,1500,1500,1440.07,412.902,749.55,262.371,1500,1500,199.102,-0,374978,375000,375000,375000,369150,375000,375000,271050,375000,352609,359619,375000,375000,375000,300451,375000,375000,375000,374401,175676,302541,125584,375000,375000,93457.5,1057.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1.73864e-05,0.0255766,0.0808128,0.0613501,0.281877,-0,0.0232286,47.8557,0.0800847,1.20304,0.553277,-0,0.0217659,0.0747447,29.7953,1808.81,0.0928363,0.31484,-0,0.00584292,164.322,140.789,0.482166,0.0488564,56.6581,-0,0.000175283,4.60541,16.2726,11.6446,56.0623,-0,4.29375,4755.79,16.1222,110.149,19.7978,-0,3.98827,15.7485,4045.68,189640,18.2218,50.5199,-0,1.91771,17076.8,20267.2,76.5382,10.0098,6962.71
 260.00,18-Sep-2015,705.503,115108,29059.6,2367.59,4000,1000,1053.37,2039.58,1598.17,1000,1679.01,2042.72,1000,2030.97,1000,1000,1435.02,2218.09,1851.07,1000,1541.32,1726.51,1627.61,1000,1000,1000,1000,2275.8,1556.7,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,8795.87,7438.57,4095.8,5960.01,4579.19,8196.04,6179.11,1808.19,5136.19,1505.1,2420.12,6591.7,8106.17,3718.39,2261.22,6229.83,5411.17,6731.58,6524.67,1446.84,2418.92,685.246,3593.87,4833.25,441.072,-0,1.32134e+06,1.18652e+06,729876,972978,904710,1.11539e+06,999412,509374,926796,678186,833244,968171,1.35728e+06,764064,685273,936133,978155,1.08754e+06,1.13032e+06,435177,722776,216694,688703,874722,153253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1416.27,1500,1500,1500,1165.94,1500,1500,535.804,1500,583.735,764.851,1500,1500,1500,637.475,1500,1500,1500,1385.66,399.524,723.25,253.601,1500,1500,193.472,-0,389140,390000,390000,390000,380810,390000,390000,276408,390000,358447,367268,390000,390000,390000,306826,390000,390000,390000,388257,179671,309774,128120,390000,390000,95392.2,1072.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,2.669e-05,0.0260438,0.0823467,0.0626151,0.274675,-0,0.0235161,52.9247,0.0805177,17.6572,0.772106,-0,0.0218195,0.07516,28.2309,1895.14,0.0941514,0.322841,-0,0.00570994,168.2,143.502,0.503953,0.0497438,59.5398,-0,0.000442183,4.86585,17.0961,12.2707,58.8091,-0,4.52891,5285.04,16.9274,286.721,27.5189,-0,4.20646,16.5001,4327.99,208592,19.1633,53.7483,-0,1.97481,18758.8,21702.2,81.5778,10.5072,7558.11
 270.00,28-Sep-2015,717.797,115406,28635.8,2484.44,4000,1000,1000,1992.79,1543.64,1000,1618.28,2000.05,1000,1995.04,1000,1000,1378.61,2184.42,1815.91,1000,1481.35,1680.27,1579.6,1000,1000,1000,1000,2238.51,1509.39,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,8566.55,7532.92,4200.32,6103.74,4412.92,8513.02,6199.86,1805.12,5178.76,1509.79,2166.19,6856.5,7954.48,3717.22,2169.84,6373.52,5459.36,6772.41,6365.39,1411.88,2358.31,680.038,3675.93,4987.42,434.582,-0,1.40701e+06,1.26185e+06,771879,1.03402e+06,948839,1.20052e+06,1.06141e+06,527425,978584,693284,854906,1.03674e+06,1.43682e+06,801236,706972,999868,1.03275e+06,1.15526e+06,1.19397e+06,449296,746359,223495,725462,924596,157599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1346.44,1491.22,1500,1500,1100.45,1500,1500,514.797,1500,548.032,668.797,1500,1500,1500,611.357,1500,1500,1500,1335.91,387.063,698.713,244.925,1500,1500,188.103,-0,402605,404912,405000,405000,391814,405000,405000,281556,405000,363927,373956,405000,405000,405000,312940,405000,405000,405000,401616,183541,316761,130569,405000,405000,97273.2,1086.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,3.35239e-05,0.0263041,0.0839026,0.0636466,0.268888,-0,0.0237919,57.9453,0.0811834,32.2068,10.8855,-0,0.021864,0.0756382,26.4798,1975.23,0.0954183,0.329943,-0,0.00558415,171.551,146.117,0.527899,0.0505227,62.3648,-0,0.000777422,5.12889,17.9351,12.9072,61.498,-0,4.76683,5864.49,17.7392,608.789,136.374,-0,4.4251,17.2565,4592.79,228344,20.1175,57.0478,-0,2.03065,20474.3,23163.4,86.8568,11.0125,8181.76
 280.00,08-Oct-2015,730.116,115724,28230.3,2604.98,4000,1000,1000,1949.62,1493.88,1000,1560.45,1958.62,1000,1958.55,1000,1000,1326.28,2149.84,1779.09,1000,1423.5,1636.49,1534.5,1000,1000,1000,1000,2201.68,1462.73,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,8361.65,7265.73,4301.81,6248.27,4250.96,8815.63,6215.59,1807.6,5237.42,1508.49,2162.94,7100.52,7892.22,3743.11,2088.91,6510.9,5505.4,6799.63,6215.9,1379.4,2294.81,673.571,3766.79,5148.58,428.5,-0,1.49063e+06,1.33451e+06,814897,1.0965e+06,991348,1.28868e+06,1.12357e+06,545501,1.03096e+06,708368,876535,1.10774e+06,1.51574e+06,838667,727861,1.06498e+06,1.0878e+06,1.22326e+06,1.25613e+06,463090,769307,230230,763130,976082,161884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1284.81,1423.59,1500,1500,1039.03,1500,1500,493.957,1500,516.756,626.937,1500,1500,1500,585.476,1500,1500,1500,1289.71,375.371,675.693,236.074,1500,1500,182.892,-0,415453,419148,420000,420000,402205,420000,420000,286495,420000,369094,380225,420000,420000,420000,318795,420000,420000,420000,414513,187295,323518,132930,420000,420000,99102.2,1100.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,3.91077e-05,0.0253756,0.0854366,0.0645359,0.264434,-0,0.0240628,62.6718,0.0819422,41.4041,32.9812,-0,0.0219807,0.0763212,25.0537,2053.48,0.09666,0.336661,-0,0.00546457,174.522,148.126,0.560162,0.0512847,65.0392,-0,0.0011685,5.38265,18.7895,13.5526,64.1423,-0,5.00746,6491.21,18.5586,1022.83,466.187,-0,4.64491,18.0197,4843.33,248879,21.0841,60.4144,-0,2.0853,22219.5,24644.7,92.4584,11.5253,8832.15
 290.00,18-Oct-2015,743.213,116234,27854.9,2709.53,4000,1000,1000,1908.4,1446.36,1000,1504.76,1918.24,1000,1921.96,1000,1000,1275.91,2114.99,1741.58,1000,1366.6,1594.38,1491.33,1000,1000,1000,1000,2163.23,1414.85,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,8176.77,7024.06,4411.38,6412.08,4093.77,9112.22,6234.57,1809.41,5303.17,1501.6,2153.91,7310.45,7883.06,3790.03,2016.41,6666.22,5556.19,6826.89,6071.47,1348.52,2229.7,661.004,3898.52,5318.07,424.209,-0,1.57239e+06,1.40475e+06,859011,1.16062e+06,1.03229e+06,1.3798e+06,1.18591e+06,563595,1.08399e+06,723384,898074,1.18085e+06,1.59458e+06,876567,748025,1.13164e+06,1.14336e+06,1.29153e+06,1.31684e+06,476575,791604,236841,802115,1.02926e+06,166126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1228.66,1360.94,1500,1500,980.868,1500,1500,473.716,1500,488.631,593.941,1500,1500,1500,559.184,1500,1500,1500,1246.39,364.242,653.758,226.712,1500,1500,177.826,-0,427739,432758,435000,435000,412013,435000,435000,291232,435000,373981,386164,435000,435000,435000,324386,435000,435000,435000,426977,190937,330056,135197,435000,435000,100880,1114.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,4.41677e-05,0.0245051,0.0870498,0.065468,0.26116,-0,0.0243401,67.0726,0.0827544,48.7875,43.259,-0,0.0221462,0.0771621,24.1803,2131.24,0.0979363,0.343349,-0,0.00534995,177.354,148.198,0.606661,0.0521001,67.6883,-0,0.00161018,5.6277,19.66,14.2072,66.7539,-0,5.25086,7161.93,19.3862,1510.71,898.777,-0,4.86637,18.7913,5085.13,270191,22.0634,63.8479,-0,2.1388,23993,26126.7,98.525,12.0463,9509.03
 300.00,28-Oct-2015,756.982,116887,27501.8,2806.32,4000,1000,1000,1868.3,1400.12,1000,1451.06,1878.69,1000,1885.38,1000,1000,1227.33,2079.5,1702.72,1000,1310.45,1553.37,1449.3,1000,1000,1000,1000,2124.85,1366.09,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,7999.96,6804.85,4527.79,6597.93,3940.59,9395.29,6262.51,1807.68,5375.72,1491.38,2131.16,7492.49,7931.9,3856.15,1950.18,6832.61,5614.11,6858.13,5933.17,1318.64,2163.19,646.586,4035.08,5495.28,424.308,-0,1.65239e+06,1.4728e+06,904289,1.2266e+06,1.07169e+06,1.47375e+06,1.24854e+06,581672,1.13775e+06,738298,919386,1.25577e+06,1.67389e+06,915129,767526,1.19997e+06,1.19951e+06,1.36011e+06,1.37618e+06,489761,813236,243306,842466,1.08422e+06,170369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1176.82,1301.77,1500,1500,926.304,1500,1500,454.289,1500,462.372,566.393,1500,1500,1500,532.471,1500,1500,1500,1205.17,353.607,632.68,217.23,1500,1500,172.739,-0,439508,445775,450000,450000,421276,450000,450000,295775,450000,378604,391828,450000,450000,450000,329711,450000,450000,450000,439029,194474,336382,137369,450000,450000,102608,1128.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,4.84861e-05,0.0236818,0.0887411,0.0664662,0.258971,-0,0.0246331,71.2232,0.0836174,54.5426,47.8321,-0,0.0223701,0.0781647,23.5252,2208.64,0.0992775,0.350178,-0,0.00523933,180.023,148.706,0.664266,0.0529567,70.0013,-0,0.00209504,5.86451,20.5474,14.8719,69.3436,-0,5.49719,7874.16,20.2223,2056.13,1377.1,-0,5.09007,19.573,5320.38,292278,23.0562,67.3496,-0,2.19119,25793.3,27613.7,105.168,12.5759,10209
 310.00,07-Nov-2015,415.447,5831.41,2500,440.648,4000,2003.9,2003.45,2105.15,2068.96,2052.14,2219.36,2211.4,2090.34,2193.47,2020.98,2003.92,2214.05,2209.86,2149.63,1939.59,2012.86,2000.13,2001.44,2115.12,1895.83,2009.38,1866.68,2317.39,2279.19,1724.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,452.45,332.572,149.501,206.165,202.5,441.932,335.002,169.624,171.742,121.83,162.026,326.544,985.61,113.303,90.3932,81.6727,195.865,158.282,224.973,263.91,109.142,125.023,134.946,130.653,145.745,-0,1.65692e+06,1.47612e+06,905784,1.22866e+06,1.07372e+06,1.47817e+06,1.25189e+06,583368,1.13946e+06,739516,921006,1.25904e+06,1.68375e+06,916262,768430,1.20078e+06,1.20146e+06,1.36169e+06,1.37843e+06,492400,814327,244557,843816,1.08552e+06,171826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-0,440508,446775,451000,451000,422276,451000,451000,296775,451000,379604,392828,451000,451000,451000,330711,451000,451000,451000,440029,195474,337382,138369,451000,451000,103608,1142.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0.00149149,0.00476411,0.00335071,0.0173646,-0,0.00150418,15.6504,0.00459018,13.6298,9.52098,-0,0.00177567,0.00404644,2.20139,248.388,0.00515175,0.0378949,-0,0.00133588,42.0651,66.9492,0.0482937,0.00328948,42.1077,-0,0.00209504,5.87943,20.595,14.9054,69.5173,-0,5.51224,8030.67,20.2682,2192.43,1472.31,-0,5.10783,19.6134,5342.39,294762,23.1077,67.7286,-0,2.20455,26213.9,28283.2,105.651,12.6088,10630.1
 320.00,17-Nov-2015,364.86,5121.34,2500,496.949,4000,2113.3,2097.07,2151.08,2135.76,2120.93,2263.78,2255.87,2102.59,2234.55,2020.92,2057.57,2264.47,2280.01,2162.42,1987.96,1997.26,2077.42,2073.05,2189.72,1977.58,2041.05,1813.04,2353.47,2334.31,1693.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,372.387,295.906,119.253,138.087,149.363,414.326,319.254,172.177,122.472,126.563,121.68,317.816,824.444,99.0416,93.2302,81.2472,149.373,144.484,212.182,233.523,96.7627,124.973,126.033,125.375,141.387,-0,1.66064e+06,1.47908e+06,906976,1.23004e+06,1.07521e+06,1.48231e+06,1.25508e+06,585090,1.14069e+06,740782,922223,1.26221e+06,1.69199e+06,917252,769363,1.20159e+06,1.20296e+06,1.36314e+06,1.38055e+06,494736,815295,245806,845076,1.08678e+06,173240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-0,441508,447775,452000,452000,423276,452000,452000,297775,452000,380604,393828,452000,452000,452000,331711,452000,452000,452000,441029,196474,338382,139369,452000,452000,104608,1155.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0.00140523,0.00445807,0.0030112,0.0161576,-0,0.0014597,16.2002,0.0042209,15.6021,9.58025,-0,0.00163354,0.00366735,1.36939,296.94,0.00470855,0.0351695,-0,0.00126072,40.9608,72.018,0.0463891,0.00308023,44.1518,-0,0.00209504,5.89348,20.6396,14.9355,69.6788,-0,5.52683,8192.67,20.3104,2348.45,1568.11,-0,5.12416,19.6501,5356.09,297731,23.1548,68.0803,-0,2.21716,26623.5,29003.4,106.114,12.6396,11071.6
 330.00,27-Nov-2015,327.466,4596.47,2500,541.946,4000,2180.57,2162.47,2196.11,2189.5,2164.96,2296.18,2294.65,2136.31,2252.27,2063.19,2097.29,2297,2288.76,2199.42,2061.6,2079.79,2137.1,2138.36,2241.45,2037.78,2092.51,1821.37,2393.93,2385.74,1691.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,334.976,268.306,110.095,112.13,116.899,399.848,293.802,186.636,105.901,131.3,110.135,309.598,530.337,99.9323,94.6382,82.2194,116.126,140.249,205.49,212.147,97.5763,139.807,125.907,131.45,140.963,-0,1.66399e+06,1.48177e+06,908077,1.23116e+06,1.07638e+06,1.48631e+06,1.25802e+06,586956,1.14175e+06,742095,923324,1.26531e+06,1.6973e+06,918252,770309,1.20242e+06,1.20412e+06,1.36454e+06,1.3826e+06,496857,816271,247204,846335,1.08809e+06,174650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-0,442508,448775,453000,453000,424276,453000,453000,298775,453000,381604,394828,453000,453000,453000,332711,453000,453000,453000,442029,197474,339382,140369,453000,453000,105608,1168.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0.00133637,0.0043427,0.00284708,0.0152695,-0,0.00140417,16.6958,0.00403227,17.0384,9.3896,-0,0.0013927,0.00338653,1.37358,336.328,0.00439751,0.0340932,-0,0.00120795,40.4308,74.5458,0.0464511,0.00301374,46.02,-0,0.00209504,5.90685,20.683,14.964,69.8315,-0,5.54087,8359.63,20.3508,2518.83,1662.01,-0,5.13809,19.684,5369.82,301094,23.1988,68.4212,-0,2.22924,27027.8,29748.9,106.579,12.6697,11531.8
